parameter_id,leaf_path,scope,default_value,data_type,range_enum_or_formula,effect_step_category,permission,implementation_status,consumer_unit_ids,authoritative_source,notes
GP-021,global_parameters.GP-021.draw_source,match_global,"""public_exact""",string,可见性开关集合；每个信息项取`hidden`、`public_exact`或`public_partial`；AI可见级别不得高于人类界面；部分可见项必须定义公开粒度。,PlayerView构建与信息隔离,READ_ONLY,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|ALGO-010|AUDIT-001|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-003|HEUR-015|HEUR-019|HEUR-020|MODEL-001|MODEL-002|RULE-001|RULE-015|RULE-016|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-005|STATE-008|STATE-010,default.json + config.py + Task 19 parameter_registry.csv,真实配置叶字段；具体字段校验以 config.py 为准。
GP-021,global_parameters.GP-021.exchange_source,match_global,"""public_exact""",string,可见性开关集合；每个信息项取`hidden`、`public_exact`或`public_partial`；AI可见级别不得高于人类界面；部分可见项必须定义公开粒度。,PlayerView构建与信息隔离,READ_ONLY,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|ALGO-010|AUDIT-001|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-003|HEUR-015|HEUR-019|HEUR-020|MODEL-001|MODEL-002|RULE-001|RULE-015|RULE-016|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-005|STATE-008|STATE-010,default.json + config.py + Task 19 parameter_registry.csv,真实配置叶字段；具体字段校验以 config.py 为准。
GP-021,global_parameters.GP-021.concealed_gang_tiles,match_global,"""hidden""",string,可见性开关集合；每个信息项取`hidden`、`public_exact`或`public_partial`；AI可见级别不得高于人类界面；部分可见项必须定义公开粒度。,PlayerView构建与信息隔离,READ_ONLY,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|ALGO-010|AUDIT-001|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-003|HEUR-015|HEUR-019|HEUR-020|MODEL-001|MODEL-002|RULE-001|RULE-015|RULE-016|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-005|STATE-008|STATE-010,default.json + config.py + Task 19 parameter_registry.csv,真实配置叶字段；具体字段校验以 config.py 为准。
GP-021,global_parameters.GP-021.hu_hand,match_global,"""public_exact""",string,可见性开关集合；每个信息项取`hidden`、`public_exact`或`public_partial`；AI可见级别不得高于人类界面；部分可见项必须定义公开粒度。,PlayerView构建与信息隔离,READ_ONLY,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|ALGO-010|AUDIT-001|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-003|HEUR-015|HEUR-019|HEUR-020|MODEL-001|MODEL-002|RULE-001|RULE-015|RULE-016|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-005|STATE-008|STATE-010,default.json + config.py + Task 19 parameter_registry.csv,真实配置叶字段；具体字段校验以 config.py 为准。
GP-021,global_parameters.GP-021.draw_round_hand,match_global,"""public_exact""",string,可见性开关集合；每个信息项取`hidden`、`public_exact`或`public_partial`；AI可见级别不得高于人类界面；部分可见项必须定义公开粒度。,PlayerView构建与信息隔离,READ_ONLY,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|ALGO-010|AUDIT-001|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-003|HEUR-015|HEUR-019|HEUR-020|MODEL-001|MODEL-002|RULE-001|RULE-015|RULE-016|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-005|STATE-008|STATE-010,default.json + config.py + Task 19 parameter_registry.csv,真实配置叶字段；具体字段校验以 config.py 为准。
GP-021,global_parameters.GP-021.thinking_time,match_global,"""public_partial""",string,可见性开关集合；每个信息项取`hidden`、`public_exact`或`public_partial`；AI可见级别不得高于人类界面；部分可见项必须定义公开粒度。,PlayerView构建与信息隔离,READ_ONLY,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|ALGO-010|AUDIT-001|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-003|HEUR-015|HEUR-019|HEUR-020|MODEL-001|MODEL-002|RULE-001|RULE-015|RULE-016|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-005|STATE-008|STATE-010,default.json + config.py + Task 19 parameter_registry.csv,真实配置叶字段；具体字段校验以 config.py 为准。
GP-021,global_parameters.GP-021.cancel_action,match_global,"""hidden""",string,可见性开关集合；每个信息项取`hidden`、`public_exact`或`public_partial`；AI可见级别不得高于人类界面；部分可见项必须定义公开粒度。,PlayerView构建与信息隔离,READ_ONLY,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|ALGO-010|AUDIT-001|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-003|HEUR-015|HEUR-019|HEUR-020|MODEL-001|MODEL-002|RULE-001|RULE-015|RULE-016|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-005|STATE-008|STATE-010,default.json + config.py + Task 19 parameter_registry.csv,真实配置叶字段；具体字段校验以 config.py 为准。
GP-022,global_parameters.GP-022.discard_timeout_ms,match_global,15000,integer,时间结构体；出牌时限250—600000毫秒；响应时限250—600000毫秒；表现延迟0—时限的80%；超时动作为`auto_pass`、`auto_hu`、`safe_discard`或平台合法默认值。,决策时间控制与超时回退,ADVANCED,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-008|ALGO-009|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-003|HEUR-015|MODEL-001|MODEL-002|RULE-001|RULE-015|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-008|STATE-010,default.json + config.py + Task 19 parameter_registry.csv,真实配置叶字段；具体字段校验以 config.py 为准。
GP-022,global_parameters.GP-022.response_timeout_ms,match_global,8000,integer,时间结构体；出牌时限250—600000毫秒；响应时限250—600000毫秒；表现延迟0—时限的80%；超时动作为`auto_pass`、`auto_hu`、`safe_discard`或平台合法默认值。,决策时间控制与超时回退,ADVANCED,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-008|ALGO-009|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-003|HEUR-015|MODEL-001|MODEL-002|RULE-001|RULE-015|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-008|STATE-010,default.json + config.py + Task 19 parameter_registry.csv,真实配置叶字段；具体字段校验以 config.py 为准。
GP-022,global_parameters.GP-022.max_performance_delay_ms,match_global,2000,integer,时间结构体；出牌时限250—600000毫秒；响应时限250—600000毫秒；表现延迟0—时限的80%；超时动作为`auto_pass`、`auto_hu`、`safe_discard`或平台合法默认值。,决策时间控制与超时回退,ADVANCED,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-008|ALGO-009|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-003|HEUR-015|MODEL-001|MODEL-002|RULE-001|RULE-015|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-008|STATE-010,default.json + config.py + Task 19 parameter_registry.csv,真实配置叶字段；具体字段校验以 config.py 为准。
GP-022,global_parameters.GP-022.timeout_action,match_global,"""auto_pass""",string,时间结构体；出牌时限250—600000毫秒；响应时限250—600000毫秒；表现延迟0—时限的80%；超时动作为`auto_pass`、`auto_hu`、`safe_discard`或平台合法默认值。,决策时间控制与超时回退,ADVANCED,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-008|ALGO-009|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-003|HEUR-015|MODEL-001|MODEL-002|RULE-001|RULE-015|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-008|STATE-010,default.json + config.py + Task 19 parameter_registry.csv,真实配置叶字段；具体字段校验以 config.py 为准。
GP-023,global_parameters.GP-023.profile_count,match_global,4,integer,AI档案结构体；水平为`novice`、`normal`、`skilled`、`expert`；风格为`conservative`、`balanced`、`aggressive`；所有连续特征取0—1；四名玩家档案数量固定4。,玩家初始化与人格策略,READ_ONLY,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-001|HEUR-003|HEUR-004|HEUR-005|HEUR-012|HEUR-015|HEUR-019|HEUR-020|HEUR-021|HEUR-022|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-001|RULE-007|RULE-015|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-008|STATE-009|STATE-010,default.json + config.py + Task 19 parameter_registry.csv,真实配置叶字段；具体字段校验以 config.py 为准。
GP-023,players[0].profile.name,seat_s0,"""normal_balanced_0""",string,非空字符串,玩家初始化与人格策略,EDITABLE,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-001|HEUR-003|HEUR-004|HEUR-005|HEUR-012|HEUR-015|HEUR-019|HEUR-020|HEUR-021|HEUR-022|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-001|RULE-007|RULE-015|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-008|STATE-009|STATE-010,default.json + PlayerProfile.from_dict,逐座 AI 基础档案字段。
GP-023,players[0].profile.level,seat_s0,"""normal""",string,novice | normal | skilled | expert,玩家初始化与人格策略,EDITABLE,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-001|HEUR-003|HEUR-004|HEUR-005|HEUR-012|HEUR-015|HEUR-019|HEUR-020|HEUR-021|HEUR-022|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-001|RULE-007|RULE-015|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-008|STATE-009|STATE-010,default.json + PlayerProfile.from_dict,逐座 AI 基础档案字段。
GP-023,players[0].profile.style,seat_s0,"""balanced""",string,conservative | balanced | aggressive,玩家初始化与人格策略,EDITABLE,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-001|HEUR-003|HEUR-004|HEUR-005|HEUR-012|HEUR-015|HEUR-019|HEUR-020|HEUR-021|HEUR-022|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-001|RULE-007|RULE-015|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-008|STATE-009|STATE-010,default.json + PlayerProfile.from_dict,逐座 AI 基础档案字段。
GP-023,players[0].profile.peng_preference,seat_s0,0.5,number,0..1,玩家初始化与人格策略,EDITABLE,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-001|HEUR-003|HEUR-004|HEUR-005|HEUR-012|HEUR-015|HEUR-019|HEUR-020|HEUR-021|HEUR-022|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-001|RULE-007|RULE-015|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-008|STATE-009|STATE-010,default.json + PlayerProfile.from_dict,逐座 AI 基础档案字段。
GP-023,players[0].profile.gang_preference,seat_s0,0.5,number,0..1,玩家初始化与人格策略,EDITABLE,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-001|HEUR-003|HEUR-004|HEUR-005|HEUR-012|HEUR-015|HEUR-019|HEUR-020|HEUR-021|HEUR-022|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-001|RULE-007|RULE-015|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-008|STATE-009|STATE-010,default.json + PlayerProfile.from_dict,逐座 AI 基础档案字段。
GP-023,players[0].profile.big_hand_preference,seat_s0,0.45,number,0..1,玩家初始化与人格策略,EDITABLE,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-001|HEUR-003|HEUR-004|HEUR-005|HEUR-012|HEUR-015|HEUR-019|HEUR-020|HEUR-021|HEUR-022|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-001|RULE-007|RULE-015|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-008|STATE-009|STATE-010,default.json + PlayerProfile.from_dict,逐座 AI 基础档案字段。
GP-023,players[0].profile.defense_awareness,seat_s0,0.55,number,0..1,玩家初始化与人格策略,EDITABLE,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-001|HEUR-003|HEUR-004|HEUR-005|HEUR-012|HEUR-015|HEUR-019|HEUR-020|HEUR-021|HEUR-022|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-001|RULE-007|RULE-015|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-008|STATE-009|STATE-010,default.json + PlayerProfile.from_dict,逐座 AI 基础档案字段。
GP-023,players[0].profile.plan_persistence,seat_s0,0.55,number,0..1,玩家初始化与人格策略,EDITABLE,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-001|HEUR-003|HEUR-004|HEUR-005|HEUR-012|HEUR-015|HEUR-019|HEUR-020|HEUR-021|HEUR-022|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-001|RULE-007|RULE-015|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-008|STATE-009|STATE-010,default.json + PlayerProfile.from_dict,逐座 AI 基础档案字段。
GP-023,players[0].profile.thinking_speed,seat_s0,0.55,number,0..1,玩家初始化与人格策略,EDITABLE,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-001|HEUR-003|HEUR-004|HEUR-005|HEUR-012|HEUR-015|HEUR-019|HEUR-020|HEUR-021|HEUR-022|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-001|RULE-007|RULE-015|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-008|STATE-009|STATE-010,default.json + PlayerProfile.from_dict,逐座 AI 基础档案字段。
GP-024,players[0].cognitive_parameters.GP-024.initial_strength,seat_s0,0.65,number,记忆结构体；初始记忆强度0—1；遗忘率0—1；事件显著度0—1；跨局历史长度0—10000局；隐藏信息学习开关固定为`false`。,认知记忆与跨局学习,EDITABLE,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-001|HEUR-003|HEUR-004|HEUR-005|HEUR-015|HEUR-017|HEUR-018|HEUR-019|HEUR-020|HEUR-021|HEUR-022|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-001|RULE-015|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-008|STATE-009|STATE-010|STATE-012,default.json + config.py + Task 19 parameter_registry.csv,逐座认知配置真实叶字段；组内联动约束同样适用。
GP-024,players[0].cognitive_parameters.GP-024.forget_rate,seat_s0,0.12,number,记忆结构体；初始记忆强度0—1；遗忘率0—1；事件显著度0—1；跨局历史长度0—10000局；隐藏信息学习开关固定为`false`。,认知记忆与跨局学习,EDITABLE,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-001|HEUR-003|HEUR-004|HEUR-005|HEUR-015|HEUR-017|HEUR-018|HEUR-019|HEUR-020|HEUR-021|HEUR-022|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-001|RULE-015|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-008|STATE-009|STATE-010|STATE-012,default.json + config.py + Task 19 parameter_registry.csv,逐座认知配置真实叶字段；组内联动约束同样适用。
GP-024,players[0].cognitive_parameters.GP-024.salience_boost,seat_s0,0.35,number,记忆结构体；初始记忆强度0—1；遗忘率0—1；事件显著度0—1；跨局历史长度0—10000局；隐藏信息学习开关固定为`false`。,认知记忆与跨局学习,EDITABLE,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-001|HEUR-003|HEUR-004|HEUR-005|HEUR-015|HEUR-017|HEUR-018|HEUR-019|HEUR-020|HEUR-021|HEUR-022|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-001|RULE-015|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-008|STATE-009|STATE-010|STATE-012,default.json + config.py + Task 19 parameter_registry.csv,逐座认知配置真实叶字段；组内联动约束同样适用。
GP-024,players[0].cognitive_parameters.GP-024.cross_round_history,seat_s0,8,integer,记忆结构体；初始记忆强度0—1；遗忘率0—1；事件显著度0—1；跨局历史长度0—10000局；隐藏信息学习开关固定为`false`。,认知记忆与跨局学习,EDITABLE,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-001|HEUR-003|HEUR-004|HEUR-005|HEUR-015|HEUR-017|HEUR-018|HEUR-019|HEUR-020|HEUR-021|HEUR-022|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-001|RULE-015|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-008|STATE-009|STATE-010|STATE-012,default.json + config.py + Task 19 parameter_registry.csv,逐座认知配置真实叶字段；组内联动约束同样适用。
GP-024,players[0].cognitive_parameters.GP-024.learn_hidden_information,seat_s0,false,boolean,记忆结构体；初始记忆强度0—1；遗忘率0—1；事件显著度0—1；跨局历史长度0—10000局；隐藏信息学习开关固定为`false`。,认知记忆与跨局学习,READ_ONLY,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-001|HEUR-003|HEUR-004|HEUR-005|HEUR-015|HEUR-017|HEUR-018|HEUR-019|HEUR-020|HEUR-021|HEUR-022|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-001|RULE-015|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-008|STATE-009|STATE-010|STATE-012,default.json + config.py + Task 19 parameter_registry.csv,逐座认知配置真实叶字段；组内联动约束同样适用。
GP-025,players[0].cognitive_parameters.GP-025.emotional_stability,seat_s0,0.7,number,人类化结构体；情绪稳定度、习惯强度、失误概率上限、近似随机强度均为0—1；随机种子为0—\(2^{64}-1\)的整数；相同种子和相同输入必须可复现。,候选评价与人类化选择,EDITABLE,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-001|HEUR-003|HEUR-004|HEUR-005|HEUR-015|HEUR-017|HEUR-018|HEUR-019|HEUR-020|HEUR-021|HEUR-022|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-001|RULE-015|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-008|STATE-009|STATE-010|STATE-012,default.json + config.py + Task 19 parameter_registry.csv,逐座认知配置真实叶字段；组内联动约束同样适用。
GP-025,players[0].cognitive_parameters.GP-025.habit_strength,seat_s0,0.55,number,人类化结构体；情绪稳定度、习惯强度、失误概率上限、近似随机强度均为0—1；随机种子为0—\(2^{64}-1\)的整数；相同种子和相同输入必须可复现。,候选评价与人类化选择,EDITABLE,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-001|HEUR-003|HEUR-004|HEUR-005|HEUR-015|HEUR-017|HEUR-018|HEUR-019|HEUR-020|HEUR-021|HEUR-022|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-001|RULE-015|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-008|STATE-009|STATE-010|STATE-012,default.json + config.py + Task 19 parameter_registry.csv,逐座认知配置真实叶字段；组内联动约束同样适用。
GP-025,players[0].cognitive_parameters.GP-025.max_error_probability,seat_s0,0.04,number,人类化结构体；情绪稳定度、习惯强度、失误概率上限、近似随机强度均为0—1；随机种子为0—\(2^{64}-1\)的整数；相同种子和相同输入必须可复现。,候选评价与人类化选择,EDITABLE,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-001|HEUR-003|HEUR-004|HEUR-005|HEUR-015|HEUR-017|HEUR-018|HEUR-019|HEUR-020|HEUR-021|HEUR-022|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-001|RULE-015|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-008|STATE-009|STATE-010|STATE-012,default.json + config.py + Task 19 parameter_registry.csv,逐座认知配置真实叶字段；组内联动约束同样适用。
GP-025,players[0].cognitive_parameters.GP-025.near_equal_randomness,seat_s0,0.08,number,人类化结构体；情绪稳定度、习惯强度、失误概率上限、近似随机强度均为0—1；随机种子为0—\(2^{64}-1\)的整数；相同种子和相同输入必须可复现。,候选评价与人类化选择,EDITABLE,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-001|HEUR-003|HEUR-004|HEUR-005|HEUR-015|HEUR-017|HEUR-018|HEUR-019|HEUR-020|HEUR-021|HEUR-022|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-001|RULE-015|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-008|STATE-009|STATE-010|STATE-012,default.json + config.py + Task 19 parameter_registry.csv,逐座认知配置真实叶字段；组内联动约束同样适用。
